customer_id,age,city,monthly_income,avg_monthly_balance,monthly_expense,existing_emi,cibil_score,salary_consistency,digital_activity_score,credit_card_spend,investment_amount,rent_payment,loan_history,foir,savings_ratio,recommended_loan,loan_accepted
CUST07450,39,Chennai,137268,236652,105588,54140,757,0.85,76,68982,12959,1,2,0.39,-0.16,None,0
CUST07451,45,Pune,32709,47569,9892,32,634,0.9,41,18451,18886,1,0,0.0,0.7,None,0
CUST07452,52,Pune,244893,183086,194379,99236,589,0.79,89,58329,8512,1,3,0.41,-0.2,None,0
CUST07453,36,Hyderabad,67147,44669,22991,24557,822,0.48,74,14655,13827,0,1,0.37,0.29,Auto Loan,1
CUST07454,36,Nagpur,24948,28292,14628,676,758,0.85,86,9022,11924,1,2,0.03,0.39,Personal Loan,1
CUST07455,41,Nagpur,47740,78933,16976,4790,789,0.84,74,5137,17452,1,1,0.1,0.54,Auto Loan,1
CUST07456,42,Mumbai,32614,17535,23596,12421,585,0.83,74,15967,16376,1,1,0.38,-0.1,None,0
CUST07457,52,Mumbai,116909,60584,33672,37382,777,0.53,96,42422,26953,1,2,0.32,0.39,Home Loan,1
CUST07458,40,Nagpur,100873,132723,31226,3830,638,0.81,30,47003,37688,1,3,0.04,0.65,Home Loan,1
CUST07459,52,Pune,233153,61677,178717,20013,764,0.54,72,79139,107422,0,1,0.09,0.15,Auto Loan,1
CUST07460,51,Delhi,141929,71297,104491,43891,713,0.78,46,74525,44504,1,3,0.31,-0.05,Home Loan,1
CUST07461,22,Delhi,78569,37605,35940,5906,818,0.45,28,32438,14787,1,0,0.08,0.47,None,0
CUST07462,25,Delhi,116183,87904,75050,14226,712,0.59,92,67914,18608,1,2,0.12,0.23,Home Loan,1
CUST07463,47,Hyderabad,20465,24480,15703,5092,776,0.87,29,8198,13183,1,0,0.25,-0.02,Personal Loan,1
CUST07464,41,Bangalore,193767,160599,56278,80454,595,0.95,83,38951,94665,0,0,0.42,0.29,Auto Loan,1
CUST07465,32,Nagpur,66764,68530,21538,28720,715,0.67,22,31758,18804,0,0,0.43,0.25,Personal Loan,1
CUST07466,26,Nagpur,185539,101582,87404,82479,836,0.79,72,11632,72901,1,2,0.44,0.08,None,0
CUST07467,35,Mumbai,137845,36265,57139,61532,685,0.41,94,80108,10585,1,2,0.45,0.14,None,0
CUST07468,29,Hyderabad,200401,49091,152490,43826,697,0.71,20,88065,103456,1,3,0.22,0.02,None,0
CUST07469,50,Hyderabad,58986,76660,49077,16723,827,0.54,59,25268,17392,0,1,0.28,-0.12,None,0
CUST07470,34,Chennai,121111,48861,54503,43791,844,0.98,72,69553,1415,1,2,0.36,0.19,Home Loan,1
CUST07471,35,Bangalore,170316,278358,92826,8108,829,0.72,63,9580,64984,1,2,0.05,0.41,Home Loan,1
CUST07472,57,Delhi,248117,145734,174584,38878,724,0.66,32,20361,108725,1,0,0.16,0.14,None,0
CUST07473,55,Mumbai,225788,72430,104721,49175,702,0.73,70,85924,99594,1,1,0.22,0.32,Home Loan,1
CUST07474,40,Hyderabad,55334,35344,40796,10749,615,0.79,83,15062,1874,1,0,0.19,0.07,Auto Loan,1
CUST07475,39,Mumbai,183813,275163,136827,16541,603,0.85,92,40045,29659,1,0,0.09,0.17,Home Loan,1
CUST07476,31,Delhi,25176,37706,9771,9254,768,0.57,46,11043,11193,1,3,0.37,0.24,None,0
CUST07477,49,Pune,194121,49424,89741,11500,829,0.75,87,29442,100269,1,1,0.06,0.48,Home Loan,1
CUST07478,32,Mumbai,232126,62359,102741,63982,809,0.75,96,124332,76135,1,2,0.28,0.28,Home Loan,1
CUST07479,47,Nagpur,34870,12087,13817,3175,643,0.88,83,8710,8790,0,1,0.09,0.51,Mortgage Loan,1
CUST07480,38,Bangalore,239508,214589,72437,96199,615,0.85,20,74786,17404,0,1,0.4,0.3,None,0
CUST07481,32,Hyderabad,157375,173293,107422,15363,801,0.46,66,90819,35290,0,1,0.1,0.22,Personal Loan,1
CUST07482,27,Mumbai,216779,176606,85776,43773,698,0.44,28,52632,34562,0,1,0.2,0.4,None,0
CUST07483,46,Delhi,213855,341017,165794,54287,686,0.77,61,95599,149473,1,1,0.25,-0.03,None,0
CUST07484,27,Pune,228892,276121,182245,63362,805,0.59,98,29668,8567,1,0,0.28,-0.07,None,0
CUST07485,31,Chennai,177044,149716,62698,68236,658,0.72,42,18474,55167,1,3,0.39,0.26,None,0
CUST07486,53,Nagpur,175028,139880,60616,14199,615,0.74,55,80682,79145,1,0,0.08,0.57,None,0
CUST07487,52,Bangalore,119331,69396,63005,40688,603,0.63,70,37459,37774,0,0,0.34,0.13,None,0
CUST07488,41,Delhi,107054,12571,54758,768,811,0.61,54,56289,1022,0,1,0.01,0.48,Personal Loan,1
CUST07489,40,Chennai,72360,51797,38971,3508,744,0.51,64,25096,33652,1,0,0.05,0.41,Home Loan,1
CUST07490,50,Mumbai,29870,5160,10177,5978,815,0.74,74,7330,9575,1,3,0.2,0.46,Mortgage Loan,1
CUST07491,55,Hyderabad,164636,125065,130051,22626,816,0.83,57,83595,68018,1,1,0.14,0.07,None,0
CUST07492,35,Chennai,219380,89073,64248,55454,770,0.74,22,118688,11807,1,3,0.25,0.45,Home Loan,1
CUST07493,58,Pune,91502,131738,61705,20654,774,0.77,56,10161,18064,1,3,0.23,0.1,Home Loan,1
CUST07494,40,Nagpur,65508,61544,21340,14844,847,0.86,46,24538,4033,0,0,0.23,0.45,Personal Loan,1
CUST07495,32,Nagpur,85017,133832,33691,5360,595,0.73,63,16333,44081,1,3,0.06,0.54,Home Loan,1
CUST07496,31,Hyderabad,43344,37847,16167,1203,763,0.5,91,16431,4508,1,2,0.03,0.6,None,0
CUST07497,38,Pune,37348,40937,21690,5723,706,0.75,77,15166,13605,0,0,0.15,0.27,Personal Loan,1
CUST07498,34,Delhi,235268,103971,103605,105718,632,0.94,32,105296,110189,1,2,0.45,0.11,None,0
CUST07499,36,Bangalore,173978,249201,60157,13131,615,0.96,34,21956,77278,0,0,0.08,0.58,Mortgage Loan,1
CUST07500,45,Bangalore,47654,78402,33485,18070,661,0.88,76,7790,420,1,0,0.38,-0.08,None,0
CUST07501,29,Chennai,184545,127482,118838,12125,772,0.56,28,81953,64206,0,0,0.07,0.29,None,0
CUST07502,59,Chennai,155537,215403,65731,4251,651,0.92,56,23486,47523,0,1,0.03,0.55,Auto Loan,1
CUST07503,33,Chennai,130693,27470,39287,29858,628,0.66,75,34395,59444,0,3,0.23,0.47,Auto Loan,1
CUST07504,48,Mumbai,184557,84501,134875,78002,586,0.92,90,104848,106076,1,2,0.42,-0.15,None,0
CUST07505,27,Nagpur,88798,24908,50668,34407,740,0.89,85,22452,26064,1,0,0.39,0.04,None,0
CUST07506,52,Mumbai,162812,282872,55691,63754,639,0.45,35,66182,34856,0,2,0.39,0.27,None,0
CUST07507,22,Delhi,123739,129430,93959,5962,717,0.76,68,46776,6123,0,2,0.05,0.19,Personal Loan,1
CUST07508,28,Mumbai,210904,126379,78554,25017,621,0.77,53,26736,80,0,3,0.12,0.51,Auto Loan,1
CUST07509,59,Mumbai,128989,45843,65948,284,804,0.63,48,31585,43349,1,2,0.0,0.49,Home Loan,1
CUST07510,32,Pune,142833,83562,96320,42015,616,0.71,37,84625,69498,0,3,0.29,0.03,None,0
CUST07511,36,Hyderabad,22063,20194,13728,1287,644,0.61,48,1848,2063,0,3,0.06,0.32,None,0
CUST07512,28,Chennai,246411,142067,147918,15746,688,0.72,21,139112,97017,0,1,0.06,0.34,None,0
CUST07513,43,Hyderabad,47978,35420,38281,5556,839,0.99,55,2546,30342,0,2,0.12,0.09,None,0
CUST07514,44,Mumbai,103411,25647,36085,20976,687,0.53,69,42408,25464,0,2,0.2,0.45,Personal Loan,1
CUST07515,38,Nagpur,164008,37088,100211,45898,829,0.97,71,96231,113532,1,0,0.28,0.11,Home Loan,1
CUST07516,25,Nagpur,129958,123370,75647,26539,846,0.82,81,68098,63903,0,2,0.2,0.21,Personal Loan,1
CUST07517,28,Hyderabad,34005,43389,12646,1001,755,0.62,46,20263,13412,1,3,0.03,0.6,None,0
CUST07518,44,Chennai,245864,118291,96029,95310,642,0.43,56,95753,9645,1,2,0.39,0.22,None,0
CUST07519,27,Hyderabad,126730,164576,46952,46338,779,0.94,53,7304,49208,1,1,0.37,0.26,Home Loan,1
CUST07520,56,Delhi,41900,17036,28426,3206,584,0.57,46,13042,20600,0,1,0.08,0.25,None,0
CUST07521,54,Bangalore,118716,162741,61726,48137,837,0.69,63,6374,63844,0,2,0.41,0.07,Auto Loan,1
CUST07522,36,Pune,216715,373809,160739,95616,675,0.9,40,128313,18854,1,0,0.44,-0.18,None,0
CUST07523,37,Nagpur,248493,213910,109042,88423,670,0.69,70,38408,132755,0,2,0.36,0.21,None,0
CUST07524,36,Pune,121439,217729,50104,34734,697,0.92,49,69225,30235,1,2,0.29,0.3,Home Loan,1
CUST07525,55,Pune,183299,192133,59334,64776,659,0.78,74,19189,72518,0,0,0.35,0.32,None,0
CUST07526,45,Chennai,175942,141551,48664,31555,751,0.5,43,49363,84711,0,3,0.18,0.54,None,0
CUST07527,45,Delhi,232272,276917,77430,42082,622,0.59,86,89908,155812,1,0,0.18,0.49,Home Loan,1
CUST07528,27,Nagpur,31651,27200,25986,8708,611,0.59,40,6392,17100,0,0,0.28,-0.1,None,0
CUST07529,52,Hyderabad,129993,74680,35477,44869,787,0.74,20,46406,76898,0,1,0.35,0.38,Personal Loan,1
CUST07530,29,Pune,204105,237687,166048,36037,821,0.86,83,13663,50311,1,3,0.18,0.01,Home Loan,1
CUST07531,24,Chennai,239053,227737,172522,24412,581,0.67,96,22602,131512,1,3,0.1,0.18,None,0
CUST07532,56,Pune,18543,28994,5216,5359,811,0.9,60,2873,8921,0,1,0.29,0.43,Mortgage Loan,1
CUST07533,25,Bangalore,120945,133928,55222,53256,816,0.45,26,37390,60244,1,2,0.44,0.1,None,0
CUST07534,52,Mumbai,201059,176481,130987,52566,748,0.84,30,11785,26454,1,1,0.26,0.09,Home Loan,1
CUST07535,25,Bangalore,58649,17185,27016,9512,818,0.6,97,12146,8486,0,3,0.16,0.38,Auto Loan,1
CUST07536,48,Delhi,50780,22578,32684,14406,841,0.93,62,3555,9725,0,2,0.28,0.07,Auto Loan,1
CUST07537,41,Hyderabad,72879,78154,56759,29414,684,0.99,57,14439,32458,1,1,0.4,-0.18,None,0
CUST07538,51,Mumbai,245196,374082,198776,14176,710,0.42,31,116721,141494,1,3,0.06,0.13,None,0
CUST07539,58,Nagpur,47530,22949,24219,10650,717,0.92,86,9196,23275,0,2,0.22,0.27,Auto Loan,1
CUST07540,29,Pune,130007,139937,70420,20626,808,0.64,70,67453,46101,1,1,0.16,0.3,Home Loan,1
CUST07541,32,Nagpur,105175,39954,60547,19254,801,0.93,41,15969,67047,1,2,0.18,0.24,Home Loan,1
CUST07542,43,Mumbai,187675,176739,115908,27842,748,0.9,62,10795,15297,1,1,0.15,0.23,Home Loan,1
CUST07543,39,Chennai,20925,32837,11789,6493,789,0.89,32,12224,3701,0,1,0.31,0.13,Personal Loan,1
CUST07544,24,Pune,129481,36121,67786,28042,664,0.96,33,44271,51873,0,3,0.22,0.26,Mortgage Loan,1
CUST07545,32,Bangalore,198686,113294,79284,80222,675,0.73,24,118253,136427,1,3,0.4,0.2,None,0
CUST07546,52,Hyderabad,47691,53770,31753,18583,715,0.96,21,27918,1335,0,0,0.39,-0.06,None,0
CUST07547,51,Pune,222677,70758,77079,82611,719,0.78,24,110614,31505,0,2,0.37,0.28,None,0
CUST07548,56,Hyderabad,47541,73961,19084,5544,705,0.64,59,5702,1403,0,0,0.12,0.48,Auto Loan,1
CUST07549,39,Delhi,240295,27133,153967,14446,840,0.72,27,16550,144618,0,0,0.06,0.3,Mortgage Loan,1
CUST07550,35,Chennai,21955,28702,10418,9393,814,0.89,87,9768,9410,1,2,0.43,0.1,None,0
CUST07551,38,Nagpur,84794,82704,61947,6220,630,0.74,49,13861,50141,0,1,0.07,0.2,None,0
CUST07552,39,Mumbai,149745,162089,42478,15804,753,0.46,58,70079,79783,1,2,0.11,0.61,Home Loan,1
CUST07553,32,Delhi,119879,88275,82959,21837,685,0.61,40,50898,52972,1,3,0.18,0.13,None,0
CUST07554,43,Nagpur,208775,32559,115675,70846,618,0.81,67,41574,50717,1,2,0.34,0.11,None,0
CUST07555,25,Delhi,202538,281656,106155,37756,657,0.48,86,31935,15698,1,1,0.19,0.29,Home Loan,1
CUST07556,51,Pune,219801,148878,168308,58055,718,0.66,45,55155,108992,0,2,0.26,-0.03,None,0
CUST07557,50,Mumbai,211438,297341,62850,70125,808,0.56,48,58297,37484,0,2,0.33,0.37,Mortgage Loan,1
CUST07558,41,Chennai,35172,41177,15718,12749,690,0.66,54,18437,9181,1,3,0.36,0.19,None,0
CUST07559,36,Hyderabad,179450,98064,123140,66770,607,0.5,59,25742,2456,0,2,0.37,-0.06,None,0
CUST07560,47,Pune,29890,31210,16660,3280,753,0.98,29,2428,774,1,1,0.11,0.33,Mortgage Loan,1
CUST07561,29,Bangalore,77638,50791,61920,2441,667,0.69,68,14076,45276,0,0,0.03,0.17,Auto Loan,1
CUST07562,47,Delhi,203998,352391,85858,40288,705,0.44,67,12514,117487,1,3,0.2,0.38,Home Loan,1
CUST07563,23,Pune,158179,31259,101508,63999,637,0.5,55,9912,18957,1,3,0.4,-0.05,None,0
CUST07564,57,Pune,130169,122869,33277,49240,840,0.61,39,31068,44396,1,0,0.38,0.37,None,0
CUST07565,23,Nagpur,169985,176438,66242,25540,583,0.57,85,83127,39573,0,2,0.15,0.46,None,0
CUST07566,53,Bangalore,75696,103151,59287,24294,607,0.67,40,11356,19321,0,1,0.32,-0.1,None,0
CUST07567,51,Hyderabad,196601,66437,85616,8916,624,0.62,46,115466,11312,1,1,0.05,0.52,None,0
CUST07568,53,Bangalore,187261,335191,105968,29756,691,0.83,67,102440,111233,1,0,0.16,0.28,Home Loan,1
CUST07569,37,Nagpur,109043,190270,69978,43023,743,0.59,77,15856,19140,1,2,0.39,-0.04,None,0
CUST07570,38,Nagpur,115110,204228,44384,32861,729,0.69,41,37317,39294,1,1,0.29,0.33,Home Loan,1
CUST07571,30,Pune,247282,146063,165817,40671,743,0.47,29,118105,37517,0,3,0.16,0.16,Personal Loan,1
CUST07572,33,Mumbai,102073,132176,26292,39496,819,0.42,95,33145,64585,1,3,0.39,0.36,Home Loan,1
CUST07573,58,Mumbai,110286,115592,72322,15752,735,0.69,70,26800,16356,0,2,0.14,0.2,Auto Loan,1
CUST07574,28,Hyderabad,114022,89319,89773,36583,673,0.96,49,54377,26382,0,0,0.32,-0.11,None,0
CUST07575,34,Delhi,187739,141292,145521,78382,740,0.49,99,35399,29424,1,3,0.42,-0.19,None,0
CUST07576,53,Delhi,137078,56215,70814,31078,685,0.72,75,17531,29804,0,0,0.23,0.26,None,0
CUST07577,42,Bangalore,170041,280792,118077,15872,770,0.5,79,34969,56786,0,3,0.09,0.21,Auto Loan,1
CUST07578,25,Mumbai,50305,72159,34719,21550,840,0.89,93,11001,5125,0,0,0.43,-0.12,None,0
CUST07579,29,Hyderabad,157566,267714,81454,46813,702,0.56,69,35790,109970,0,1,0.3,0.19,Auto Loan,1
CUST07580,36,Bangalore,102306,13790,29359,41781,791,0.72,96,34252,55863,1,0,0.41,0.3,Home Loan,1
CUST07581,33,Delhi,179810,133711,50938,25197,778,0.65,28,59609,83279,1,0,0.14,0.58,Home Loan,1
CUST07582,23,Delhi,161805,250403,44580,72083,719,0.84,49,28431,106699,0,2,0.45,0.28,Mortgage Loan,1
CUST07583,43,Mumbai,29511,31620,9985,1798,685,0.56,81,14805,292,0,2,0.06,0.6,None,0
CUST07584,32,Hyderabad,211539,231643,166392,75055,603,0.93,84,46259,112798,1,2,0.35,-0.14,None,0
CUST07585,57,Pune,67838,94108,19487,19157,674,0.51,47,25500,27583,1,1,0.28,0.43,Personal Loan,1
CUST07586,54,Delhi,100735,143891,26913,9190,715,0.9,22,58076,42462,0,0,0.09,0.64,Personal Loan,1
CUST07587,40,Pune,223823,139640,101916,82374,757,0.83,56,42130,149800,1,3,0.37,0.18,None,0
CUST07588,47,Bangalore,170683,214920,134705,7746,712,0.41,82,36280,46687,0,3,0.05,0.17,Auto Loan,1
CUST07589,47,Delhi,21968,38919,9655,6710,694,0.41,47,4191,6682,1,0,0.31,0.26,None,0
CUST07590,35,Nagpur,186179,283389,46951,38473,830,0.63,21,42678,43673,1,2,0.21,0.54,Home Loan,1
CUST07591,27,Nagpur,148518,174577,66975,34977,819,0.77,87,7673,44827,1,2,0.24,0.31,Home Loan,1
CUST07592,26,Hyderabad,95010,128306,54839,22943,830,0.95,89,18884,21071,0,0,0.24,0.18,Auto Loan,1
CUST07593,25,Delhi,177417,151059,143860,64671,580,0.94,21,45692,108097,1,3,0.36,-0.18,None,0
CUST07594,58,Pune,82343,101090,52762,7237,722,0.54,30,20623,13254,0,2,0.09,0.27,Mortgage Loan,1
CUST07595,24,Mumbai,127889,153999,43962,32813,644,0.43,54,60282,72869,1,1,0.26,0.4,None,0
CUST07596,28,Mumbai,193095,124465,161517,36059,812,0.96,34,94435,5330,0,2,0.19,-0.02,Personal Loan,1
CUST07597,54,Mumbai,206621,195527,111813,31580,680,0.58,99,35284,95530,0,1,0.15,0.31,None,0
CUST07598,23,Hyderabad,140449,102203,105499,58742,838,0.81,65,16328,24451,0,1,0.42,-0.17,Auto Loan,1
CUST07599,24,Nagpur,25659,4101,11410,4299,815,0.45,84,6724,426,0,1,0.17,0.39,Mortgage Loan,1
CUST07600,39,Chennai,29132,47402,23257,4833,737,0.4,85,2838,15762,0,2,0.17,0.04,None,0
CUST07601,37,Bangalore,65117,93777,40113,2058,733,0.56,88,23245,35897,0,3,0.03,0.35,Personal Loan,1
CUST07602,52,Mumbai,227875,405590,152771,90942,833,0.81,91,86728,119809,1,0,0.4,-0.07,Home Loan,1
CUST07603,43,Nagpur,109370,156178,79266,3900,620,0.42,61,60467,75049,0,1,0.04,0.24,None,0
CUST07604,31,Bangalore,175285,311608,137075,48143,796,0.67,29,66964,86812,1,0,0.27,-0.06,None,0
CUST07605,34,Hyderabad,39062,40190,24575,4671,740,0.74,27,15281,21787,0,1,0.12,0.25,None,0
CUST07606,51,Nagpur,176508,167213,112207,51346,693,0.42,37,103496,88751,1,0,0.29,0.07,None,0
CUST07607,25,Bangalore,136745,112078,69356,39727,683,0.9,77,51503,64366,1,0,0.29,0.2,Home Loan,1
CUST07608,34,Mumbai,72222,102464,36395,1421,757,0.44,63,22637,18196,1,2,0.02,0.48,Home Loan,1
CUST07609,42,Nagpur,55275,73943,16692,18700,656,0.83,61,21751,3896,0,1,0.34,0.36,Personal Loan,1
CUST07610,44,Delhi,210976,174051,176294,73450,613,0.8,33,61584,110348,0,0,0.35,-0.18,None,0
CUST07611,37,Mumbai,106630,189141,48474,24186,618,0.85,80,29081,33125,0,3,0.23,0.32,Auto Loan,1
CUST07612,38,Pune,235384,35578,199438,13030,730,0.97,32,54313,148306,1,2,0.06,0.1,Home Loan,1
CUST07613,36,Chennai,202558,287320,157948,66313,627,0.78,29,120557,132697,1,1,0.33,-0.11,Home Loan,1
CUST07614,23,Chennai,111144,174585,79957,35991,724,0.41,45,15514,75706,0,1,0.32,-0.04,None,0
CUST07615,46,Delhi,113053,57502,93972,13595,765,0.72,27,63300,46526,0,3,0.12,0.05,None,0
CUST07616,47,Nagpur,238008,114230,140817,33080,703,0.59,97,96644,67463,0,3,0.14,0.27,Personal Loan,1
CUST07617,32,Mumbai,75230,101453,48435,33838,683,0.52,31,35070,8728,1,2,0.45,-0.09,None,0
CUST07618,45,Hyderabad,104267,18838,28968,11758,634,0.75,82,26451,9394,0,0,0.11,0.61,None,0
CUST07619,26,Hyderabad,49658,62529,14655,12112,819,0.82,81,22356,10764,0,0,0.24,0.46,Personal Loan,1
CUST07620,31,Nagpur,204367,50597,133497,54300,841,0.68,39,51263,6882,1,0,0.27,0.08,Home Loan,1
CUST07621,52,Mumbai,81117,122565,24434,2880,784,0.54,37,31219,35761,0,3,0.04,0.66,Personal Loan,1
CUST07622,46,Bangalore,129649,53907,48473,49533,639,0.59,46,37833,5983,0,0,0.38,0.24,None,0
CUST07623,42,Chennai,152722,51352,121750,63559,626,0.88,42,38287,20398,1,0,0.42,-0.21,None,0
CUST07624,37,Bangalore,190310,248766,75040,17164,629,0.44,49,103180,29045,0,0,0.09,0.52,Personal Loan,1
CUST07625,51,Bangalore,84229,105303,60130,34635,591,0.44,22,22067,36136,0,0,0.41,-0.13,None,0
CUST07626,24,Bangalore,196083,287555,72947,69089,819,0.84,89,60348,36968,1,1,0.35,0.28,Home Loan,1
CUST07627,35,Bangalore,108177,134418,84708,1008,604,0.66,81,26198,4008,0,0,0.01,0.21,None,0
CUST07628,28,Hyderabad,24015,41057,13769,7115,752,0.62,75,7552,16338,0,0,0.3,0.13,Mortgage Loan,1
CUST07629,27,Chennai,167831,292325,110380,15243,747,0.68,34,21705,95709,1,1,0.09,0.25,Home Loan,1
CUST07630,23,Pune,69182,48870,45392,16442,666,0.81,65,23314,9609,0,2,0.24,0.11,Auto Loan,1
CUST07631,28,Bangalore,207223,110803,135827,54225,594,0.94,31,12453,81009,1,3,0.26,0.08,None,0
CUST07632,59,Nagpur,80735,95648,57079,35042,714,0.83,66,10927,44166,1,0,0.43,-0.14,Home Loan,1
CUST07633,41,Bangalore,176644,81443,86254,47257,681,0.67,83,70515,28366,0,0,0.27,0.24,Personal Loan,1
CUST07634,39,Nagpur,87246,90851,26423,1896,601,0.54,71,13395,43529,0,1,0.02,0.68,None,0
CUST07635,44,Nagpur,148508,181275,107403,1125,659,0.42,57,49154,43794,0,0,0.01,0.27,None,0
CUST07636,27,Hyderabad,187868,285932,76850,1194,711,0.56,70,99082,113247,1,0,0.01,0.58,Home Loan,1
CUST07637,48,Chennai,193932,60708,96710,86630,754,0.53,28,88271,74335,1,1,0.45,0.05,None,0
CUST07638,26,Hyderabad,204047,108020,133961,16113,749,0.53,96,50931,10773,1,1,0.08,0.26,Home Loan,1
CUST07639,44,Bangalore,111634,98640,91412,42767,798,0.77,46,39102,65306,1,2,0.38,-0.2,None,0
CUST07640,49,Hyderabad,65639,39766,16896,11216,706,0.72,80,15526,9869,0,0,0.17,0.57,Auto Loan,1
CUST07641,52,Chennai,100703,119026,67043,20436,761,0.9,69,30969,59306,1,3,0.2,0.13,Home Loan,1
CUST07642,40,Delhi,164086,266258,60036,21259,704,0.41,55,71538,78333,1,0,0.13,0.5,Home Loan,1
CUST07643,22,Chennai,94581,95387,31036,6532,804,0.45,40,5917,4855,1,2,0.07,0.6,Home Loan,1
CUST07644,50,Mumbai,235402,86198,106921,76975,793,0.67,66,54106,135323,1,1,0.33,0.22,Home Loan,1
CUST07645,56,Delhi,200330,167837,146073,83966,841,0.57,32,76288,114748,1,0,0.42,-0.15,None,0
CUST07646,54,Pune,196066,344853,97390,21407,596,0.66,44,103048,32409,1,0,0.11,0.39,None,0
CUST07647,41,Hyderabad,63853,113786,41583,21312,613,0.82,89,20849,3802,1,3,0.33,0.02,None,0
CUST07648,31,Chennai,219014,117706,128157,37929,847,0.47,61,49750,41983,0,1,0.17,0.24,Auto Loan,1
CUST07649,34,Delhi,25669,44503,15684,5336,758,0.6,24,4895,5030,1,1,0.21,0.18,None,0
CUST07650,34,Hyderabad,68932,65512,49531,12681,583,0.44,34,12340,25275,0,1,0.18,0.1,None,0
CUST07651,32,Mumbai,184760,296337,107036,57154,714,0.58,37,19684,32900,0,2,0.31,0.11,Mortgage Loan,1
CUST07652,51,Pune,219680,382494,151846,97292,650,0.93,98,75243,145782,0,0,0.44,-0.13,None,0
CUST07653,44,Hyderabad,43655,6457,28819,5492,751,0.79,60,23370,13008,0,2,0.13,0.21,Personal Loan,1
CUST07654,55,Hyderabad,121063,88714,99367,51155,669,0.55,71,46204,57436,1,0,0.42,-0.24,None,0
CUST07655,46,Hyderabad,61947,80152,20904,26434,681,0.83,60,22873,31389,1,2,0.43,0.24,None,0
CUST07656,56,Pune,155462,81705,96702,14052,666,0.46,56,67668,21300,0,3,0.09,0.29,Personal Loan,1
CUST07657,30,Mumbai,21613,11703,11881,3099,767,0.49,64,10517,4918,1,2,0.14,0.31,None,0
CUST07658,24,Bangalore,173800,24539,135690,4089,758,0.81,90,64052,72778,0,3,0.02,0.2,Personal Loan,1
CUST07659,40,Nagpur,142654,124987,113244,29523,842,0.89,60,24753,31739,1,3,0.21,-0.0,Home Loan,1
CUST07660,32,Pune,56294,69982,23248,23544,676,0.69,63,31494,23417,1,0,0.42,0.17,None,0
CUST07661,50,Chennai,232322,353640,103345,43489,736,0.99,52,29545,101796,0,3,0.19,0.37,Auto Loan,1
CUST07662,27,Hyderabad,231730,37418,165069,43045,625,0.41,65,120218,54250,1,0,0.19,0.1,Home Loan,1
CUST07663,36,Delhi,35893,14643,9688,2499,593,0.94,96,18656,7490,0,2,0.07,0.66,Personal Loan,1
CUST07664,57,Chennai,103711,31124,60355,8896,677,0.42,33,48622,54386,0,0,0.09,0.33,None,0
CUST07665,46,Mumbai,127322,98658,65389,34058,681,0.47,27,18607,22495,1,0,0.27,0.22,None,0
CUST07666,49,Nagpur,230094,243756,165196,43718,645,0.51,85,73924,32105,1,1,0.19,0.09,None,0
CUST07667,51,Mumbai,125389,48513,75683,31672,682,0.82,20,54679,1485,1,3,0.25,0.14,None,0
CUST07668,42,Nagpur,161123,56745,109778,34010,730,0.61,28,40241,51526,0,0,0.21,0.11,Mortgage Loan,1
CUST07669,47,Pune,82747,52353,22877,23126,610,0.79,87,17976,20133,0,3,0.28,0.44,Auto Loan,1
CUST07670,35,Delhi,244166,29591,200227,70433,787,0.75,46,54717,39859,1,3,0.29,-0.11,Home Loan,1
CUST07671,24,Mumbai,85211,149506,49390,17585,801,0.48,44,36776,43609,0,3,0.21,0.21,Personal Loan,1
CUST07672,55,Chennai,31624,22619,17413,10584,709,0.44,26,17487,20171,0,0,0.33,0.11,None,0
CUST07673,49,Bangalore,144724,87670,106635,11038,666,0.92,74,74022,33370,0,1,0.08,0.19,Personal Loan,1
CUST07674,45,Hyderabad,105629,92562,68174,32435,664,0.5,77,60124,68572,1,0,0.31,0.05,None,0
CUST07675,45,Hyderabad,163289,126790,102506,67171,638,0.42,73,33951,108821,0,3,0.41,-0.04,None,0
CUST07676,42,Bangalore,84102,139186,40610,37215,845,0.91,67,22502,39169,1,2,0.44,0.07,None,0
CUST07677,36,Hyderabad,215525,319805,61133,46588,759,0.6,41,26007,97446,0,2,0.22,0.5,Mortgage Loan,1
CUST07678,51,Hyderabad,104448,121333,27075,42689,791,0.49,24,40800,12144,0,2,0.41,0.33,None,0
CUST07679,45,Delhi,200488,83430,161583,71650,749,0.46,30,59048,98481,1,1,0.36,-0.16,None,0
CUST07680,37,Bangalore,38968,37711,11049,2197,781,0.67,31,8066,16497,1,0,0.06,0.66,None,0
CUST07681,53,Pune,111603,106576,55517,16913,748,0.89,67,11760,35700,1,2,0.15,0.35,Home Loan,1
CUST07682,37,Bangalore,88556,142500,27397,27479,825,0.66,41,15764,32862,1,1,0.31,0.38,Home Loan,1
CUST07683,40,Delhi,74285,85087,27889,22033,837,0.7,54,20733,14167,1,2,0.3,0.33,Home Loan,1
CUST07684,48,Nagpur,208380,317427,115005,19768,678,0.95,88,93787,77696,1,0,0.09,0.35,Home Loan,1
CUST07685,46,Pune,89829,145993,64922,26384,694,0.88,67,39901,62276,0,1,0.29,-0.02,None,0
CUST07686,41,Bangalore,200287,218735,120949,34470,830,0.96,72,106734,92101,1,0,0.17,0.22,Home Loan,1
CUST07687,42,Pune,91103,23436,35999,37905,722,0.67,94,24665,39584,1,3,0.42,0.19,Home Loan,1
