customer_id,age,gender,marital_status,dependents,education,employment_type,city_tier,monthly_income,salary_consistency_score,years_with_bank,avg_monthly_balance,monthly_credit_amount,monthly_debit_amount,monthly_transaction_count,emi_obligations,debt_to_income_ratio,credit_utilization_ratio,cibil_score,active_loans,missed_payments_12m,monthly_investment_amount,investment_value,has_fixed_deposit,has_mutual_fund,digital_logins_30d,upi_transactions_30d,mobile_banking_user,loan_product_interest,loan_amount_requested,loan_tenure_months,loan_accepted
CUST007260,29,Female,Married,0,Graduate,Salaried,Tier 2,30428.68,0.898,5.7,19213.54,28501.47,23754.04,27,1807.0,0.059,0.158,761,1,0,8275.35,481726.01,0,1,26,25,1,Home Loan,1536000,180,0
CUST007261,41,Male,Married,1,Graduate,Government,Tier 3,39860.4,0.966,6.8,21864.62,37335.82,25983.07,44,10738.78,0.269,0.375,669,2,1,14534.89,1129130.57,0,1,22,20,1,Personal Loan,195000,12,1
CUST007262,53,Female,Married,1,High School,Government,Tier 1,57332.4,0.888,7.2,31247.98,53701.23,46032.52,51,7676.58,0.134,0.247,808,1,0,2141.33,85064.62,1,0,25,11,1,Home Loan,1595000,120,1
CUST007263,52,Male,Single,0,Postgraduate,Salaried,Tier 2,71561.06,0.767,4.0,85208.26,67028.71,54616.23,31,7864.21,0.11,0.482,763,1,0,18136.39,900352.69,0,1,17,8,0,Personal Loan,482000,60,0
CUST007264,35,Male,Married,1,Graduate,Salaried,Tier 1,40091.05,0.975,11.3,6621.16,37551.87,33264.87,37,0.0,0.0,0.12,780,0,0,17535.23,1687149.44,0,1,16,33,1,Personal Loan,370000,36,1
CUST007265,46,Female,Married,1,Postgraduate,Salaried,Tier 2,56650.51,0.937,16.0,29111.43,53062.52,42277.81,45,10285.34,0.182,0.681,688,1,0,5388.14,151613.73,1,0,21,20,0,Personal Loan,309000,12,0
CUST007266,45,Female,Married,0,Professional,Self-employed,Tier 1,181453.53,0.658,5.4,143850.85,169961.09,150180.03,59,28000.26,0.154,0.628,650,1,0,25150.03,1666492.29,1,1,25,20,1,Auto Loan,3452000,84,0
CUST007267,34,Female,Married,1,Graduate,Salaried,Tier 2,46687.24,0.921,4.8,79414.95,43730.28,35497.14,42,13885.22,0.297,0.332,655,1,1,0.0,0.0,0,0,37,20,1,Auto Loan,478000,84,0
CUST007268,47,Male,Single,1,Postgraduate,Business,Tier 3,156711.37,0.79,1.1,61415.95,146785.98,137714.12,49,0.0,0.0,0.636,729,0,0,0.0,0.0,0,0,23,17,1,Home Loan,9247000,180,0
CUST007269,60,Female,Married,1,Graduate,Self-employed,Tier 1,73413.43,0.636,11.1,41331.51,68763.76,54187.7,44,17274.54,0.235,0.674,656,1,0,4305.65,325565.12,1,0,8,8,1,Home Loan,2944000,240,1
CUST007270,45,Male,Married,1,Graduate,Salaried,Tier 3,42696.32,0.853,9.3,58178.2,39992.13,37727.59,42,8203.58,0.192,0.404,724,1,0,969.25,79225.31,0,0,30,28,1,Home Loan,2325000,240,1
CUST007271,46,Female,Married,1,Postgraduate,Self-employed,Tier 1,132872.51,0.809,2.2,66147.96,124456.97,111603.12,49,28665.72,0.216,0.546,670,2,0,68407.24,743316.74,0,1,14,25,0,Home Loan,7034000,300,0
CUST007272,47,Male,Divorced,1,Postgraduate,Government,Tier 2,94378.73,0.897,2.6,103162.28,88401.21,59299.4,50,19436.69,0.206,0.147,719,1,0,16370.65,494040.95,1,1,20,25,1,Personal Loan,470000,48,0
CUST007273,24,Male,Married,3,Graduate,Salaried,Tier 1,82218.71,1.0,6.0,78502.19,77011.35,75249.86,39,0.0,0.0,0.377,755,0,0,58021.55,4143699.18,0,1,20,41,1,Mortgage Loan,4520000,84,0
CUST007274,45,Female,Married,1,Postgraduate,Salaried,Tier 1,37623.17,1.0,9.2,48957.95,35240.29,30123.72,41,8887.02,0.236,0.354,637,2,2,17145.26,1067563.19,0,0,25,24,1,Personal Loan,177000,48,0
CUST007275,29,Male,Married,1,Postgraduate,Self-employed,Tier 2,80171.77,0.691,4.4,30964.53,75094.05,59494.09,44,13695.43,0.171,0.217,670,1,1,15353.73,341416.62,0,0,32,34,1,Personal Loan,530000,36,0
CUST007276,34,Female,Single,0,High School,Salaried,Tier 1,26129.66,0.742,9.2,10505.73,24474.73,19892.32,35,4551.57,0.174,0.44,680,2,0,3755.18,89606.92,0,1,25,21,0,Mortgage Loan,1057000,60,0
CUST007277,64,Male,Divorced,0,Graduate,Retired,Tier 2,36699.19,0.922,8.3,6951.54,34374.83,33015.57,40,0.0,0.0,0.26,784,0,0,9646.27,528986.21,0,1,12,4,1,Home Loan,1352000,180,1
CUST007278,37,Female,Married,0,Graduate,Salaried,Tier 1,37446.37,0.886,3.3,14798.86,35074.69,30331.89,37,16720.47,0.447,0.673,650,2,1,7939.18,246805.42,0,1,30,33,1,Personal Loan,302000,12,0
CUST007279,32,Male,Divorced,2,High School,Self-employed,Tier 1,48310.15,0.663,5.0,32389.71,45250.4,41464.49,40,0.0,0.0,0.202,743,0,1,0.0,0.0,0,0,25,28,1,Personal Loan,382000,60,0
CUST007280,53,Female,Married,1,Graduate,Government,Tier 1,44015.01,1.0,8.2,51531.27,41227.3,33795.14,24,7697.77,0.175,0.308,734,2,0,3095.72,201501.94,1,0,12,13,1,Auto Loan,489000,60,0
CUST007281,30,Male,Married,2,Professional,Government,Tier 2,29211.35,0.911,5.7,19190.28,27361.24,23300.66,39,1187.98,0.041,0.269,798,1,0,0.0,0.0,0,0,23,29,1,Auto Loan,449000,36,1
CUST007282,35,Female,Single,3,Postgraduate,Salaried,Tier 1,48960.29,0.916,3.1,37503.56,45859.37,42883.38,50,0.0,0.0,0.057,837,0,0,4889.49,197972.98,0,0,22,22,1,Auto Loan,788000,36,1
CUST007283,54,Male,Married,3,Graduate,Salaried,Tier 1,117003.79,0.912,7.2,35286.0,109593.3,94025.71,54,31794.09,0.272,0.16,746,1,0,35701.36,1486863.19,0,1,16,11,0,Personal Loan,737000,48,0
CUST007284,40,Female,Married,0,Graduate,Business,Tier 1,111952.41,0.755,12.3,17856.83,104861.85,90937.73,44,0.0,0.0,0.234,780,0,0,46443.01,1825053.36,0,1,20,24,0,Personal Loan,903000,36,1
CUST007285,23,Female,Divorced,0,Graduate,Self-employed,Tier 1,87443.49,0.595,5.0,107982.66,81905.22,73277.55,53,12897.39,0.147,0.27,737,2,1,8844.31,286469.5,0,0,35,26,1,Personal Loan,597000,12,1
CUST007286,46,Male,Married,2,High School,Salaried,Tier 1,21657.13,0.954,7.0,18471.15,20285.47,17052.38,39,0.0,0.0,0.369,723,0,1,2713.64,118748.31,0,0,19,15,0,Auto Loan,246000,60,1
CUST007287,36,Female,Married,0,High School,Self-employed,Tier 2,81871.36,0.589,13.3,79713.23,76686.0,74019.7,43,15716.84,0.192,0.297,738,1,1,10234.07,1109208.21,0,0,25,31,1,Auto Loan,1684000,48,0
CUST007288,57,Male,Married,2,Postgraduate,Self-employed,Tier 2,249849.84,0.701,12.2,53277.14,234025.49,193776.3,69,54394.87,0.218,0.104,651,1,2,0.0,0.0,1,0,15,6,0,Home Loan,12312000,180,1
CUST007289,33,Male,Single,0,Graduate,Self-employed,Tier 1,40209.14,0.71,4.0,14525.75,37662.48,32237.67,42,14946.02,0.372,0.455,745,1,0,0.0,0.0,0,0,25,26,1,Mortgage Loan,1809000,180,0
CUST007290,52,Female,Married,4,Postgraduate,Salaried,Tier 1,117094.26,0.8,0.4,36831.37,109678.04,94326.65,49,35516.46,0.303,0.295,729,2,0,70343.44,2926713.45,0,1,17,19,0,Personal Loan,775000,60,0
CUST007291,60,Male,Widowed,3,Postgraduate,Self-employed,Tier 3,57889.22,0.584,4.2,25742.14,54222.78,46046.92,45,4731.08,0.082,0.215,724,1,0,5132.49,266299.29,0,1,18,6,1,Personal Loan,433000,48,0
CUST007292,31,Female,Married,0,High School,Salaried,Tier 3,36042.24,0.852,5.9,30314.5,33759.49,30136.0,42,5602.71,0.155,0.253,711,3,1,839.31,23525.91,0,0,23,31,1,Mortgage Loan,1231000,60,0
CUST007293,38,Male,Married,1,Professional,Business,Tier 3,173676.45,0.809,9.0,169004.18,162676.57,151068.12,51,21381.74,0.123,0.104,734,1,1,31832.15,498112.7,1,0,17,33,0,Personal Loan,1667000,48,1
CUST007294,44,Male,Married,2,Professional,Government,Tier 2,54256.88,0.984,1.0,44183.26,50820.5,32677.33,35,8785.13,0.162,0.231,696,1,0,5443.61,47076.17,1,0,19,29,1,Home Loan,1452000,360,0
CUST007295,31,Female,Single,1,High School,Government,Tier 1,21161.01,1.0,8.2,7829.62,19820.77,14652.36,39,0.0,0.0,0.458,734,0,0,5377.71,285624.31,0,0,34,35,0,Auto Loan,383000,48,1
CUST007296,43,Female,Divorced,0,High School,Salaried,Tier 1,42348.53,0.97,10.8,22681.36,39666.37,37236.43,33,0.0,0.0,0.113,804,0,0,0.0,0.0,0,0,22,26,1,Personal Loan,344000,36,0
CUST007297,38,Male,Married,2,Postgraduate,Salaried,Tier 1,350000.0,0.94,5.3,256730.28,327832.59,268429.55,90,36301.6,0.104,0.538,747,1,0,26907.66,1814246.04,0,1,26,20,1,Home Loan,15000000,300,1
CUST007298,37,Male,Single,2,Graduate,Self-employed,Tier 1,95212.51,0.667,2.7,24178.0,89182.18,78133.42,50,0.0,0.0,0.2,709,0,0,0.0,0.0,1,0,18,28,0,Auto Loan,1537000,48,0
CUST007299,41,Female,Married,0,Professional,Salaried,Tier 1,124113.46,0.62,6.7,53090.48,116252.68,104079.17,49,41585.12,0.335,0.388,646,2,1,15933.66,141102.66,1,1,25,18,0,Auto Loan,1339000,48,0
CUST007300,41,Female,Single,0,Graduate,Salaried,Tier 1,98037.55,0.935,17.5,51296.25,91828.3,85406.27,42,7381.46,0.075,0.485,735,1,0,17872.14,2231521.3,0,0,13,22,1,Home Loan,5864000,120,0
CUST007301,42,Female,Married,0,Postgraduate,Government,Tier 1,138414.39,1.0,5.5,91068.08,129647.85,126732.55,53,0.0,0.0,0.114,821,0,0,37709.45,1835953.26,1,1,26,23,1,Auto Loan,2311000,72,0
CUST007302,33,Male,Married,1,Graduate,Salaried,Tier 3,43151.69,0.821,4.1,30650.22,40418.66,37644.41,39,0.0,0.0,0.051,792,0,0,10100.52,382910.39,1,0,20,32,1,Home Loan,1522000,180,1
CUST007303,34,Male,Single,2,Graduate,Salaried,Tier 1,55519.98,0.877,1.7,11415.46,52003.6,44135.57,51,11383.09,0.205,0.139,734,2,0,7788.09,101901.76,0,0,22,35,1,Personal Loan,549000,24,0
CUST007304,39,Female,Married,1,Graduate,Government,Tier 1,45981.02,1.0,5.6,11551.02,43068.79,41960.49,30,0.0,0.0,0.318,787,0,0,0.0,0.0,0,0,27,28,1,Personal Loan,369000,24,1
CUST007305,40,Male,Married,0,Graduate,Salaried,Tier 1,68738.43,0.922,11.7,17895.45,64384.85,60343.81,53,7309.61,0.106,0.607,772,1,0,8590.64,466649.36,0,0,28,33,1,Auto Loan,1504000,24,1
CUST007306,35,Male,Single,0,Graduate,Government,Tier 2,72723.52,0.988,7.3,63794.07,68117.54,62182.28,42,9521.38,0.131,0.144,796,1,0,24572.52,1139641.76,0,1,18,28,1,Personal Loan,388000,48,1
CUST007307,44,Male,Married,2,Graduate,Self-employed,Tier 1,117702.12,0.637,7.8,36993.98,110247.4,86691.47,47,37647.89,0.32,0.306,729,3,0,8249.82,335777.44,1,0,19,24,0,Personal Loan,808000,48,1
CUST007308,21,Female,Single,1,Postgraduate,Self-employed,Tier 2,44166.17,0.693,1.4,16633.16,41368.89,37860.61,39,14831.58,0.336,0.161,668,1,1,4271.59,163290.93,1,0,36,36,1,Auto Loan,692000,24,0
CUST007309,32,Female,Married,1,Graduate,Salaried,Tier 2,42808.4,0.896,4.6,8199.3,40097.11,37078.76,33,0.0,0.0,0.478,756,0,0,0.0,0.0,1,1,15,31,0,Auto Loan,835000,72,1
CUST007310,37,Female,Married,0,Graduate,Salaried,Tier 3,24290.62,0.913,7.7,20846.01,22752.16,21393.21,34,2377.07,0.098,0.198,787,1,0,4303.15,342663.71,0,0,19,32,0,Home Loan,1186000,360,0
CUST007311,31,Male,Single,2,High School,Business,Tier 1,82138.3,0.628,6.0,44148.38,76936.03,67425.02,39,5345.84,0.065,0.354,746,1,0,0.0,0.0,1,0,33,22,1,Mortgage Loan,3937000,120,0
CUST007312,58,Female,Widowed,1,Postgraduate,Self-employed,Tier 1,139470.97,0.863,12.7,250121.91,130637.51,125247.57,42,46567.28,0.334,0.302,736,1,0,28150.48,2219691.18,0,1,9,9,0,Personal Loan,785000,12,0
CUST007313,40,Female,Married,1,Graduate,Salaried,Tier 2,45799.1,0.881,5.2,4305.67,42898.39,39514.1,29,0.0,0.0,0.492,752,0,0,4697.23,202523.97,0,0,20,24,1,Mortgage Loan,3342000,84,1
CUST007314,42,Male,Single,1,Professional,Salaried,Tier 2,70173.23,0.8,9.2,16998.63,65728.78,59295.99,57,21290.29,0.303,0.426,681,2,1,31760.54,2831027.77,1,1,29,22,0,Mortgage Loan,3385000,60,0
CUST007315,35,Male,Married,1,Postgraduate,Salaried,Tier 2,43474.57,0.824,9.2,30873.28,40721.09,36128.92,38,0.0,0.0,0.265,818,0,0,4056.3,204228.14,0,0,18,34,1,Personal Loan,366000,36,1
CUST007316,40,Female,Married,1,Postgraduate,Government,Tier 2,69743.72,0.861,3.1,117686.52,65326.47,60322.56,31,11515.61,0.165,0.631,714,2,0,4856.61,128724.34,0,1,26,27,1,Personal Loan,590000,24,1
CUST007317,27,Female,Single,0,Graduate,Salaried,Tier 3,62804.38,0.86,6.2,15895.49,58826.64,54797.98,47,7742.95,0.123,0.281,700,1,0,8385.63,330623.97,0,0,26,32,0,Mortgage Loan,4307000,84,1
CUST007318,38,Female,Married,1,Graduate,Salaried,Tier 1,43707.9,0.854,3.6,6873.84,40939.64,37435.18,40,0.0,0.0,0.192,739,0,0,12210.09,264271.95,0,0,20,27,1,Auto Loan,934000,48,0
CUST007319,30,Female,Married,0,Postgraduate,Government,Tier 3,26112.72,1.0,6.5,13708.87,24458.86,22237.77,37,1572.62,0.06,0.333,798,1,0,3162.41,151304.92,0,0,27,40,0,Auto Loan,552000,84,1
CUST007320,37,Female,Married,1,Professional,Salaried,Tier 1,99216.53,0.778,9.6,35315.96,92932.61,79118.66,48,5194.43,0.052,0.333,702,1,1,8620.32,332201.25,0,1,28,34,1,Home Loan,5136000,360,1
CUST007321,21,Female,Married,1,Graduate,Salaried,Tier 1,72187.92,0.769,3.0,47252.16,67615.87,58475.01,44,28137.34,0.39,0.359,718,1,0,2353.33,137884.89,1,0,29,40,0,Personal Loan,522000,24,0
CUST007322,28,Female,Married,0,Professional,Salaried,Tier 1,120212.21,0.719,8.1,193527.89,112598.52,111012.3,51,19509.17,0.162,0.404,709,1,1,39515.89,962787.94,0,1,28,34,1,Mortgage Loan,6704000,84,0
CUST007323,56,Male,Single,2,High School,Government,Tier 2,67831.23,0.979,11.1,27154.24,63535.11,56341.05,39,17888.18,0.264,0.484,733,1,0,490.83,11230.55,0,0,18,12,1,Mortgage Loan,2597000,84,1
CUST007324,49,Male,Single,1,High School,Salaried,Tier 2,34016.34,0.934,7.7,16167.25,31861.9,27373.08,36,0.0,0.0,0.066,773,0,0,600.68,36645.88,0,0,14,17,1,Auto Loan,416000,36,0
CUST007325,55,Female,Married,5,Graduate,Business,Tier 1,142246.63,0.447,5.0,65404.06,133237.38,115055.49,48,0.0,0.0,0.38,732,0,0,15555.71,1008660.13,0,1,11,12,1,Auto Loan,2975000,60,0
CUST007326,55,Male,Married,2,Graduate,Salaried,Tier 3,57051.26,0.913,1.3,44840.43,53437.89,50132.49,48,0.0,0.0,0.267,814,0,0,8753.75,250490.26,0,0,11,9,0,Personal Loan,284000,24,1
CUST007327,47,Female,Single,3,Professional,Salaried,Tier 3,66207.34,0.823,5.8,34219.01,62014.07,51508.62,37,10069.96,0.152,0.233,729,2,0,31280.86,822646.22,0,1,13,14,1,Home Loan,2195000,240,1
CUST007328,35,Male,Single,0,High School,Salaried,Tier 2,34504.5,0.963,16.0,10679.99,32319.14,26688.86,49,1455.57,0.042,0.411,744,1,0,5623.65,315533.76,0,0,19,21,1,Personal Loan,192000,48,1
CUST007329,29,Male,Married,0,Graduate,Self-employed,Tier 1,81918.6,0.824,7.3,88373.94,76730.25,70040.78,50,7378.05,0.09,0.4,703,4,2,25158.21,923397.34,0,0,27,39,1,Mortgage Loan,3243000,84,0
CUST007330,53,Male,Married,0,Graduate,Salaried,Tier 2,75653.35,0.743,3.2,18234.48,70861.81,56367.95,36,6887.79,0.091,0.133,791,1,0,0.0,0.0,0,0,18,7,1,Auto Loan,955000,24,0
CUST007331,41,Male,Married,1,Postgraduate,Salaried,Tier 2,90739.27,0.834,12.4,37744.71,84992.26,71260.47,49,7726.95,0.085,0.413,742,1,0,22378.13,379034.58,0,1,19,24,0,Home Loan,2481000,300,0
CUST007332,67,Female,Married,0,High School,Retired,Tier 1,45046.25,1.0,6.1,21144.25,42193.23,32519.38,26,429.19,0.01,0.691,750,1,0,6991.93,444320.77,0,1,8,4,1,Personal Loan,265000,48,1
CUST007333,36,Female,Married,0,Postgraduate,Salaried,Tier 1,68373.96,0.963,2.9,15922.99,64043.46,61788.01,39,7289.4,0.107,0.397,749,1,0,23581.83,737510.76,0,1,29,32,0,Home Loan,2801000,300,1
CUST007334,62,Male,Single,0,Professional,Retired,Tier 2,35022.62,0.918,6.2,38587.32,32804.45,25579.33,47,9819.5,0.28,0.267,771,1,0,12468.81,931300.8,0,0,14,8,1,Mortgage Loan,1590000,60,0
CUST007335,38,Female,Married,1,Graduate,Salaried,Tier 3,30528.62,0.954,2.9,11233.43,28595.08,27093.91,41,4737.71,0.155,0.137,798,3,0,6515.88,203176.76,0,0,38,24,1,Home Loan,833000,180,1
CUST007336,55,Male,Single,0,High School,Salaried,Tier 1,75728.7,0.918,3.7,22457.41,70932.39,56345.26,42,16071.33,0.212,0.171,778,1,0,29874.95,1952987.09,1,1,19,12,0,Mortgage Loan,2572000,180,1
CUST007337,59,Female,Married,1,High School,Government,Tier 1,27290.59,1.0,7.2,38716.58,25562.13,21084.27,40,961.67,0.035,0.489,707,2,1,0.0,0.0,0,0,15,12,1,Personal Loan,268000,60,0
CUST007338,29,Female,Single,2,Graduate,Salaried,Tier 3,34985.49,0.964,11.0,22421.01,32769.67,31956.37,37,6241.02,0.178,0.759,684,3,0,4782.56,57998.75,1,0,24,43,1,Auto Loan,595000,84,1
CUST007339,35,Male,Married,2,High School,Government,Tier 2,34486.03,0.94,13.2,12379.95,32301.84,24203.31,38,0.0,0.0,0.062,790,0,0,0.0,0.0,0,0,24,28,1,Auto Loan,505000,36,1
CUST007340,29,Male,Married,0,Graduate,Self-employed,Tier 2,64544.29,0.737,10.1,33075.62,60456.35,50548.22,39,25389.98,0.393,0.382,676,1,1,0.0,0.0,0,0,36,22,1,Auto Loan,959000,48,0
CUST007341,26,Male,Married,0,Graduate,Salaried,Tier 1,28612.72,0.871,8.0,17335.49,26800.52,16864.56,32,214.21,0.007,0.091,828,3,0,2447.9,142598.68,0,0,25,35,1,Home Loan,794000,180,1
CUST007342,47,Male,Married,0,Graduate,Business,Tier 3,24525.41,0.79,17.2,14471.15,22972.08,20780.26,50,6925.69,0.282,0.855,660,1,0,622.02,47801.24,0,0,14,14,1,Home Loan,1026000,300,0
CUST007343,38,Male,Married,1,Postgraduate,Salaried,Tier 2,54052.97,0.821,0.7,37771.06,50629.5,46039.59,33,0.0,0.0,0.381,754,0,0,30028.16,985691.03,0,0,26,21,1,Mortgage Loan,2442000,84,0
CUST007344,41,Female,Single,0,Graduate,Business,Tier 1,108822.08,0.756,7.7,64223.23,101929.78,87734.08,59,10532.81,0.097,0.419,712,1,1,11755.46,312916.18,0,1,17,24,0,Personal Loan,600000,24,0
CUST007345,46,Male,Married,2,Graduate,Business,Tier 1,166074.67,0.754,2.3,263484.29,155556.26,139009.99,56,41573.04,0.25,0.399,691,1,0,24967.84,367155.17,1,1,17,17,1,Personal Loan,1526000,48,0
CUST007346,21,Female,Married,3,Postgraduate,Salaried,Tier 2,37512.35,0.956,3.0,26676.12,35136.49,31894.91,41,0.0,0.0,0.264,753,0,0,17783.61,1093284.38,0,0,24,41,1,Home Loan,2041000,300,0
CUST007347,54,Female,Widowed,1,Postgraduate,Salaried,Tier 1,70410.16,0.871,11.7,50552.94,65950.7,61151.22,49,0.0,0.0,0.02,839,0,0,16030.0,928046.9,0,1,17,14,1,Auto Loan,774000,36,1
CUST007348,36,Male,Married,0,Postgraduate,Salaried,Tier 1,89870.61,0.805,2.8,25415.44,84178.61,76532.8,44,32036.87,0.356,0.426,632,1,1,0.0,0.0,0,0,28,31,1,Home Loan,5207000,300,0
CUST007349,46,Female,Married,0,High School,Self-employed,Tier 2,108919.35,0.664,6.7,60262.37,102020.89,100319.54,41,19753.55,0.181,0.406,654,3,1,64903.66,644615.96,0,1,24,17,0,Personal Loan,483000,36,0
CUST007350,47,Female,Single,1,Graduate,Salaried,Tier 3,56818.27,0.764,4.3,12776.27,53219.66,51085.34,34,6252.75,0.11,0.391,785,2,0,16017.15,1008984.11,0,0,18,16,1,Personal Loan,393000,60,1
CUST007351,55,Female,Widowed,2,Graduate,Government,Tier 2,70787.35,0.916,2.3,61515.96,66304.0,61472.5,49,19633.64,0.277,0.172,700,1,1,16369.95,655675.68,0,0,19,16,1,Personal Loan,313000,48,0
CUST007352,39,Non-binary,Married,1,High School,Business,Tier 1,136524.0,0.594,5.9,87333.01,127877.19,108354.35,56,0.0,0.0,0.207,739,0,0,34690.24,2228254.57,1,0,23,36,1,Home Loan,6077000,360,0
CUST007353,21,Male,Single,0,Professional,Salaried,Tier 1,102680.69,0.886,3.0,63915.84,96177.36,62771.61,47,34121.03,0.332,0.336,687,1,0,17588.81,110373.0,0,0,18,36,1,Personal Loan,738000,48,0
CUST007354,41,Female,Married,1,Graduate,Salaried,Tier 2,55995.83,0.968,6.4,55199.9,52449.31,47572.23,39,1560.67,0.028,0.29,744,1,0,21973.3,1237306.23,0,1,16,26,1,Personal Loan,507000,12,0
CUST007355,42,Male,Married,0,Postgraduate,Business,Tier 1,75227.25,0.795,12.0,89880.64,70462.7,61005.56,61,9659.41,0.128,0.583,731,1,0,6370.03,425966.41,0,0,21,24,1,Home Loan,2730000,360,1
CUST007356,29,Female,Single,1,Professional,Salaried,Tier 2,69205.03,0.744,10.6,13652.79,64821.9,53121.88,39,0.0,0.0,0.506,766,0,0,0.0,0.0,0,0,23,31,1,Personal Loan,465000,48,0
CUST007357,42,Male,Married,1,Graduate,Salaried,Tier 3,58890.18,0.9,5.5,24237.8,55160.34,39908.7,33,0.0,0.0,0.097,780,0,0,697.41,26092.22,0,0,30,29,1,Personal Loan,578000,36,1
CUST007358,36,Male,Married,1,Graduate,Self-employed,Tier 1,42483.15,0.871,6.8,25179.43,39792.46,32679.18,33,0.0,0.0,0.283,749,0,0,0.0,0.0,1,0,19,28,1,Personal Loan,348000,36,0
CUST007359,25,Female,Single,0,Graduate,Government,Tier 2,55188.5,0.905,6.0,15287.49,51693.11,46153.07,43,8646.84,0.157,0.291,706,1,1,4468.03,74879.76,0,0,35,36,1,Auto Loan,934000,84,0
CUST007360,47,Male,Widowed,0,Postgraduate,Salaried,Tier 1,91671.89,0.918,2.0,68775.04,85865.81,70727.03,40,32042.89,0.35,0.685,724,1,0,0.0,0.0,0,0,14,18,0,Personal Loan,710000,24,0
CUST007361,34,Male,Divorced,1,Postgraduate,Salaried,Tier 1,71680.48,0.977,2.0,59047.2,67140.56,54950.64,54,2188.14,0.031,0.314,790,1,0,5622.09,55267.36,1,0,32,27,1,Personal Loan,582000,48,1
CUST007362,36,Female,Single,1,Postgraduate,Self-employed,Tier 2,50337.59,0.55,4.4,22231.0,47149.44,44377.31,35,15841.42,0.315,0.562,650,3,1,0.0,0.0,0,0,28,32,1,Home Loan,1707000,360,0
CUST007363,35,Female,Married,1,High School,Salaried,Tier 2,39503.68,0.91,1.4,33448.79,37001.7,32605.07,41,9549.17,0.242,0.494,776,1,0,1868.11,27845.87,0,0,19,34,0,Personal Loan,209000,12,0
CUST007364,54,Male,Divorced,1,Postgraduate,Salaried,Tier 1,133432.77,0.957,4.2,73819.82,124981.75,123450.88,64,0.0,0.0,0.209,809,0,0,21217.97,1192770.69,0,1,17,12,1,Auto Loan,1835000,48,1
CUST007365,40,Female,Married,2,Graduate,Salaried,Tier 2,32778.4,0.854,18.9,9604.91,30702.37,28056.55,39,3009.16,0.092,0.102,797,2,0,3721.28,324579.79,0,0,22,25,1,Home Loan,1421000,120,1
CUST007366,41,Female,Divorced,2,Graduate,Salaried,Tier 2,64844.5,0.763,9.5,32882.46,60737.54,57579.88,49,0.0,0.0,0.455,772,0,0,12178.3,727980.76,1,1,30,24,1,Personal Loan,316000,60,0
CUST007367,35,Male,Single,0,Postgraduate,Salaried,Tier 1,116104.23,0.981,7.2,24488.57,108750.72,89094.85,46,0.0,0.0,0.126,830,0,0,28446.07,930673.56,0,1,21,25,1,Mortgage Loan,8696000,180,0
CUST007368,45,Female,Married,2,Postgraduate,Self-employed,Tier 3,100051.0,0.528,6.2,55366.78,93714.22,86040.53,43,12719.72,0.127,0.313,775,1,0,15506.62,513919.11,1,1,17,26,1,Personal Loan,731000,12,1
CUST007369,55,Female,Married,0,Postgraduate,Self-employed,Tier 2,101264.72,0.489,7.1,84669.88,94851.07,85942.93,41,0.0,0.0,0.246,724,0,0,14937.69,697441.42,0,1,16,9,1,Personal Loan,885000,60,0
CUST007370,47,Female,Married,3,High School,Salaried,Tier 3,29421.96,0.766,6.2,24590.94,27558.51,27975.13,24,0.0,0.0,0.502,732,0,0,11007.06,702709.85,0,0,19,16,0,Home Loan,1086000,300,0
CUST007371,48,Female,Married,0,Graduate,Salaried,Tier 2,51809.08,0.847,16.8,24795.47,48527.73,36507.22,27,11513.58,0.222,0.522,674,1,1,8196.6,239767.05,0,1,18,14,0,Mortgage Loan,2708000,180,0
CUST007372,47,Male,Single,2,High School,Self-employed,Tier 2,25629.62,0.544,9.7,12064.78,24006.36,18146.58,38,5806.77,0.227,0.354,707,1,0,5707.08,357638.58,0,0,17,17,0,Home Loan,835000,300,0
CUST007373,25,Male,Single,0,Graduate,Salaried,Tier 1,36757.07,0.784,7.0,35287.23,34429.04,24364.49,40,4185.42,0.114,0.252,728,1,0,6798.29,430535.06,0,1,31,31,1,Auto Loan,432000,60,0
CUST007374,30,Female,Single,2,Postgraduate,Self-employed,Tier 2,59175.15,0.613,11.3,21955.66,55427.27,50589.63,33,3538.99,0.06,0.152,772,1,0,5717.61,390040.83,0,0,32,41,1,Personal Loan,272000,36,0
CUST007375,38,Male,Single,1,Graduate,Business,Tier 1,58372.58,0.826,12.5,18078.56,54675.53,41142.68,47,0.0,0.0,0.143,788,0,0,15965.12,1250974.79,0,0,20,18,1,Home Loan,1648000,360,0
CUST007376,32,Female,Single,0,Graduate,Salaried,Tier 2,47756.78,0.917,2.4,73095.61,44732.08,37130.14,44,0.0,0.0,0.309,792,0,0,0.0,0.0,1,0,18,27,1,Home Loan,2641000,180,0
CUST007377,28,Female,Married,0,Graduate,Government,Tier 2,74067.86,0.968,2.7,27746.8,69376.74,66964.07,53,3085.27,0.042,0.174,777,1,0,11237.61,190193.7,0,1,33,33,1,Home Loan,3513000,180,1
CUST007378,21,Male,Single,3,High School,Salaried,Tier 2,52276.66,1.0,3.0,14124.59,48965.69,43664.68,46,12654.55,0.242,0.362,739,2,0,14467.87,118116.0,0,1,29,32,1,Home Loan,1505000,300,0
